user_id,food_item,category,time_of_day,rating
u386,Dhokla,mild,snack,5
u386,Palak Paneer,mild,breakfast,4
u386,Curd Rice,mild,snack,3
u387,Poha,mild,lunch,4
u387,Spring Roll,spicy,breakfast,4
u387,Veg Pulao,mild,dinner,4
u387,Rajma Chawal,mild,snack,3
u387,Paneer Butter Masala,spicy,snack,3
u387,Kathi Roll,spicy,breakfast,4
u387,Chicken 65,spicy,dinner,3
u387,Samosa,spicy,breakfast,3
u387,Palak Paneer,mild,breakfast,3
u387,Curd Rice,mild,lunch,3
u387,Butter Naan,mild,snack,4
u387,Palak Paneer,mild,lunch,3
u387,Samosa,spicy,dinner,5
u387,Hyderabadi Biryani,spicy,lunch,5
u387,Paneer Butter Masala,spicy,breakfast,4
u387,Burger,spicy,breakfast,5
u387,Samosa,spicy,lunch,5
u387,Aloo Paratha,mild,breakfast,3
u387,Idli,mild,dinner,5
u387,Poha,mild,dinner,3
u387,Dhokla,mild,lunch,3
u387,Upma,mild,breakfast,3
u387,Curd Rice,mild,dinner,4
u387,Samosa,spicy,dinner,3
u387,Fried Rice,spicy,snack,4
u387,Tandoori Chicken,spicy,dinner,4
u387,Pizza,spicy,dinner,5
u387,Thali,mild,breakfast,3
u387,Poha,mild,dinner,4
u388,Aloo Paratha,mild,snack,3
u388,Chicken 65,spicy,snack,4
u388,Fish Fry,spicy,lunch,5
u388,Pav Bhaji,spicy,dinner,4
u388,Khichdi,mild,breakfast,3
u388,Mutton Curry,spicy,breakfast,4
u388,Hyderabadi Biryani,spicy,lunch,3
u388,Burger,spicy,snack,5
u388,Spring Roll,spicy,lunch,4
u388,Aloo Paratha,mild,dinner,3
u388,Khichdi,mild,breakfast,3
u388,Spring Roll,spicy,snack,3
u388,Aloo Paratha,mild,breakfast,5
u388,Spring Roll,spicy,dinner,4
u388,Thali,mild,lunch,4
u388,Vada Pav,spicy,snack,3
u388,Paneer Butter Masala,spicy,snack,3
u388,Tandoori Chicken,spicy,lunch,5
u388,Rajma Chawal,mild,breakfast,5
u388,Paneer Butter Masala,spicy,breakfast,3
u388,Spring Roll,spicy,dinner,5
u388,Manchurian,spicy,dinner,4
u388,Khichdi,mild,breakfast,5
u388,Tandoori Chicken,spicy,snack,3
u388,Manchurian,spicy,snack,3
u388,Burger,spicy,lunch,5
u388,Thali,mild,snack,3
u388,Masala Dosa,mild,dinner,3
u388,Masala Dosa,mild,breakfast,4
u389,Pizza,spicy,snack,3
u389,Pizza,spicy,lunch,4
u389,Dal Tadka,mild,dinner,3
u389,Masala Dosa,mild,snack,3
u389,Poha,mild,lunch,5
u389,Pizza,spicy,dinner,4
u389,Palak Paneer,mild,breakfast,4
u389,Palak Paneer,mild,breakfast,5
u389,Tandoori Chicken,spicy,breakfast,5
u389,Dal Tadka,mild,breakfast,4
u389,Paneer Butter Masala,spicy,breakfast,5
u389,Khichdi,mild,snack,3
u389,Rajma Chawal,mild,lunch,5
u389,Pizza,spicy,breakfast,3
u389,Fish Fry,spicy,breakfast,5
u389,Mutton Curry,spicy,dinner,3
u389,Idli,mild,snack,3
u389,Upma,mild,breakfast,4
u389,Fish Fry,spicy,lunch,3
u389,Rajma Chawal,mild,snack,3
u389,Fish Fry,spicy,breakfast,4
u389,Mutton Curry,spicy,lunch,3
u389,Dhokla,mild,lunch,3
u389,Idli,mild,breakfast,3
u389,Burger,spicy,lunch,5
u389,Vada Pav,spicy,dinner,3
u390,Dhokla,mild,breakfast,4
u390,Masala Dosa,mild,lunch,3
u390,Spring Roll,spicy,snack,3
u390,Masala Dosa,mild,dinner,4
u390,Hyderabadi Biryani,spicy,snack,4
u390,Paneer Butter Masala,spicy,snack,5
u390,Palak Paneer,mild,snack,3
u390,Masala Dosa,mild,breakfast,3
u390,Curd Rice,mild,snack,5
u390,Tandoori Chicken,spicy,dinner,5
u390,Dhokla,mild,dinner,4
u390,Fried Rice,spicy,snack,4
u390,Chole Bhature,spicy,snack,3
u390,Vada Pav,spicy,dinner,5
u390,Idli,mild,snack,5
u390,Samosa,spicy,lunch,4
u390,Chole Bhature,spicy,dinner,4
u390,Pizza,spicy,dinner,5
u390,Butter Naan,mild,dinner,3
u390,Butter Naan,mild,breakfast,5
u390,Chole Bhature,spicy,dinner,5
u390,Butter Naan,mild,lunch,3
u390,Khichdi,mild,snack,4
u390,Chicken 65,spicy,breakfast,5
u390,Vada Pav,spicy,lunch,3
u390,Chole Bhature,spicy,snack,5
u390,Rajma Chawal,mild,lunch,5
u391,Dhokla,mild,lunch,5
u391,Curd Rice,mild,snack,4
u391,Paneer Butter Masala,spicy,breakfast,4
u391,Palak Paneer,mild,snack,4
u391,Hyderabadi Biryani,spicy,snack,3
u391,Butter Naan,mild,snack,3
u391,Palak Paneer,mild,lunch,4
u391,Paneer Butter Masala,spicy,dinner,3
u391,Fried Rice,spicy,snack,4
u391,Chicken 65,spicy,lunch,3
u391,Burger,spicy,dinner,5
u391,Curd Rice,mild,snack,5
u391,Kathi Roll,spicy,snack,4
u391,Rajma Chawal,mild,snack,5
u391,Rajma Chawal,mild,dinner,3
u391,Upma,mild,breakfast,4
u391,Pizza,spicy,lunch,4
u391,Chole Bhature,spicy,dinner,4
u391,Palak Paneer,mild,breakfast,3
u391,Dal Tadka,mild,snack,4
u391,Curd Rice,mild,snack,5
u391,Burger,spicy,dinner,3
u391,Mutton Curry,spicy,snack,5
u391,Upma,mild,dinner,3
u391,Poha,mild,breakfast,3
u391,Rajma Chawal,mild,breakfast,5
u391,Mutton Curry,spicy,dinner,4
u391,Manchurian,spicy,lunch,5
u392,Fish Fry,spicy,breakfast,4
u392,Veg Pulao,mild,breakfast,3
u392,Aloo Paratha,mild,dinner,4
u392,Chicken 65,spicy,breakfast,5
u392,Khichdi,mild,dinner,3
u392,Khichdi,mild,snack,5
u392,Upma,mild,snack,4
u392,Samosa,spicy,breakfast,4
u392,Manchurian,spicy,breakfast,5
u392,Dal Tadka,mild,snack,5
u392,Dal Tadka,mild,snack,5
u392,Upma,mild,dinner,3
u392,Aloo Paratha,mild,snack,5
u392,Mutton Curry,spicy,snack,4
u392,Burger,spicy,breakfast,5
u392,Curd Rice,mild,breakfast,5
u392,Burger,spicy,lunch,4
u392,Chole Bhature,spicy,dinner,5
u392,Pizza,spicy,dinner,3
u392,Spring Roll,spicy,dinner,3
u392,Manchurian,spicy,lunch,5
u392,Samosa,spicy,breakfast,5
u392,Pizza,spicy,lunch,5
u392,Khichdi,mild,dinner,3
u392,Mutton Curry,spicy,breakfast,3
u393,Khichdi,mild,lunch,4
u393,Poha,mild,breakfast,3
u393,Rajma Chawal,mild,breakfast,4
u393,Samosa,spicy,lunch,4
u393,Chicken 65,spicy,lunch,4
u393,Burger,spicy,snack,5
u393,Paneer Butter Masala,spicy,dinner,3
u393,Chicken 65,spicy,lunch,5
u393,Butter Naan,mild,dinner,3
u393,Pizza,spicy,breakfast,4
u393,Chole Bhature,spicy,breakfast,3
u393,Vada Pav,spicy,lunch,5
u393,Chicken 65,spicy,breakfast,3
u393,Dhokla,mild,breakfast,4
u393,Fish Fry,spicy,lunch,5
u393,Spring Roll,spicy,dinner,4
u393,Vada Pav,spicy,breakfast,5
u393,Chole Bhature,spicy,breakfast,5
u393,Kathi Roll,spicy,lunch,4
u393,Manchurian,spicy,dinner,4
u393,Fried Rice,spicy,breakfast,4
u393,Curd Rice,mild,lunch,4
u393,Thali,mild,dinner,3
u393,Spring Roll,spicy,breakfast,5
u393,Spring Roll,spicy,snack,4
u393,Chole Bhature,spicy,breakfast,5
u394,Pav Bhaji,spicy,breakfast,3
u394,Manchurian,spicy,lunch,5
u394,Pav Bhaji,spicy,breakfast,4
u394,Burger,spicy,lunch,4
u394,Paneer Butter Masala,spicy,dinner,5
u394,Chole Bhature,spicy,lunch,5
u394,Fried Rice,spicy,dinner,5
u394,Chicken 65,spicy,lunch,3
u394,Fried Rice,spicy,dinner,4
u394,Rajma Chawal,mild,snack,5
u394,Upma,mild,dinner,4
u394,Poha,mild,snack,3
u394,Chole Bhature,spicy,snack,4
u394,Manchurian,spicy,lunch,5
u394,Masala Dosa,mild,breakfast,3
u394,Veg Pulao,mild,dinner,5
u394,Masala Dosa,mild,breakfast,4
u394,Kathi Roll,spicy,lunch,3
u394,Chole Bhature,spicy,lunch,5
u394,Aloo Paratha,mild,breakfast,3
u394,Curd Rice,mild,lunch,3
u394,Chole Bhature,spicy,dinner,4
u394,Kathi Roll,spicy,breakfast,3
u394,Mutton Curry,spicy,breakfast,5
u394,Samosa,spicy,snack,4
u394,Mutton Curry,spicy,lunch,4
u394,Butter Naan,mild,breakfast,3
u394,Masala Dosa,mild,lunch,4
u394,Palak Paneer,mild,breakfast,5
u394,Kathi Roll,spicy,breakfast,4
u395,Fried Rice,spicy,breakfast,4
u395,Fried Rice,spicy,lunch,5
u395,Butter Naan,mild,lunch,5
u395,Thali,mild,snack,3
u395,Burger,spicy,dinner,4
u395,Masala Dosa,mild,dinner,4
u395,Burger,spicy,breakfast,5
u395,Palak Paneer,mild,lunch,3
u395,Curd Rice,mild,lunch,5
u395,Manchurian,spicy,snack,4
u395,Samosa,spicy,breakfast,4
u395,Thali,mild,snack,5
u395,Pav Bhaji,spicy,dinner,5
u395,Aloo Paratha,mild,snack,4
u395,Poha,mild,dinner,3
u395,Manchurian,spicy,snack,4
u395,Upma,mild,snack,5
u395,Dal Tadka,mild,lunch,4
u395,Idli,mild,lunch,3
u395,Chicken 65,spicy,breakfast,3
u395,Chicken 65,spicy,dinner,3
u395,Veg Pulao,mild,dinner,5
u395,Idli,mild,lunch,3
u395,Khichdi,mild,snack,5
u395,Tandoori Chicken,spicy,breakfast,3
u395,Khichdi,mild,lunch,5
u396,Khichdi,mild,snack,4
u396,Chicken 65,spicy,snack,3
u396,Vada Pav,spicy,breakfast,3
u396,Pizza,spicy,lunch,4
u396,Curd Rice,mild,dinner,5
u396,Manchurian,spicy,snack,3
u396,Paneer Butter Masala,spicy,snack,4
u396,Kathi Roll,spicy,lunch,4
u396,Dhokla,mild,lunch,5
u396,Pav Bhaji,spicy,dinner,3
u396,Pav Bhaji,spicy,breakfast,3
u396,Mutton Curry,spicy,lunch,5
u396,Dhokla,mild,dinner,4
u396,Pizza,spicy,breakfast,3
u396,Curd Rice,mild,breakfast,4
u396,Manchurian,spicy,breakfast,5
u396,Palak Paneer,mild,lunch,4
u396,Idli,mild,breakfast,5
u396,Veg Pulao,mild,breakfast,4
u396,Vada Pav,spicy,snack,4
u396,Pav Bhaji,spicy,breakfast,5
u396,Samosa,spicy,lunch,3
u396,Curd Rice,mild,breakfast,4
u396,Khichdi,mild,lunch,5
u396,Fish Fry,spicy,snack,3
u396,Idli,mild,breakfast,3
u396,Fried Rice,spicy,breakfast,5
u396,Hyderabadi Biryani,spicy,breakfast,3
u396,Pizza,spicy,breakfast,4
u397,Samosa,spicy,snack,5
u397,Rajma Chawal,mild,lunch,5
u397,Curd Rice,mild,dinner,4
u397,Hyderabadi Biryani,spicy,snack,4
u397,Dal Tadka,mild,dinner,4
u397,Rajma Chawal,mild,dinner,3
u397,Aloo Paratha,mild,lunch,5
u397,Hyderabadi Biryani,spicy,dinner,3
u397,Burger,spicy,breakfast,3
u397,Fish Fry,spicy,lunch,4
u397,Aloo Paratha,mild,breakfast,3
u397,Spring Roll,spicy,dinner,3
u397,Poha,mild,breakfast,5
u397,Tandoori Chicken,spicy,dinner,3
u397,Kathi Roll,spicy,breakfast,5
u397,Paneer Butter Masala,spicy,breakfast,3
u397,Dhokla,mild,lunch,5
u397,Khichdi,mild,dinner,4
u397,Poha,mild,lunch,3
u397,Hyderabadi Biryani,spicy,dinner,3
u397,Vada Pav,spicy,breakfast,5
u397,Curd Rice,mild,snack,4
u397,Rajma Chawal,mild,dinner,5
u397,Rajma Chawal,mild,snack,3
u397,Fish Fry,spicy,breakfast,5
u397,Curd Rice,mild,breakfast,4
u398,Manchurian,spicy,breakfast,4
u398,Pav Bhaji,spicy,snack,3
u398,Idli,mild,breakfast,5
u398,Aloo Paratha,mild,breakfast,4
u398,Dhokla,mild,dinner,4
u398,Tandoori Chicken,spicy,dinner,4
u398,Thali,mild,breakfast,4
u398,Kathi Roll,spicy,snack,5
u398,Spring Roll,spicy,snack,5
u398,Samosa,spicy,snack,3
u398,Pav Bhaji,spicy,dinner,3
u398,Thali,mild,breakfast,4
u398,Paneer Butter Masala,spicy,breakfast,3
u398,Spring Roll,spicy,snack,4
u398,Palak Paneer,mild,breakfast,4
u398,Veg Pulao,mild,lunch,3
u398,Upma,mild,snack,3
u398,Fish Fry,spicy,lunch,4
u398,Dhokla,mild,breakfast,3
u398,Dhokla,mild,snack,3
u398,Upma,mild,dinner,5
u398,Vada Pav,spicy,breakfast,4
u398,Fish Fry,spicy,dinner,3
u398,Manchurian,spicy,snack,5
u398,Upma,mild,lunch,5
u398,Hyderabadi Biryani,spicy,dinner,3
u398,Paneer Butter Masala,spicy,snack,4
u398,Tandoori Chicken,spicy,dinner,5
u398,Paneer Butter Masala,spicy,snack,3
u398,Samosa,spicy,dinner,4
u399,Chicken 65,spicy,breakfast,3
u399,Samosa,spicy,dinner,4
u399,Vada Pav,spicy,dinner,3
u399,Mutton Curry,spicy,snack,5
u399,Chole Bhature,spicy,dinner,5
u399,Mutton Curry,spicy,dinner,4
u399,Dhokla,mild,lunch,5
u399,Idli,mild,dinner,5
u399,Fried Rice,spicy,lunch,4
u399,Vada Pav,spicy,snack,5
u399,Fried Rice,spicy,dinner,3
u399,Paneer Butter Masala,spicy,snack,3
u399,Vada Pav,spicy,snack,3
u399,Samosa,spicy,breakfast,5
u399,Samosa,spicy,snack,3
u399,Hyderabadi Biryani,spicy,breakfast,3
u399,Chicken 65,spicy,breakfast,3
u399,Mutton Curry,spicy,lunch,5
u399,Samosa,spicy,lunch,3
u399,Thali,mild,dinner,5
u399,Kathi Roll,spicy,breakfast,4
u399,Manchurian,spicy,breakfast,4
u399,Curd Rice,mild,breakfast,4
u399,Paneer Butter Masala,spicy,dinner,3
u399,Poha,mild,breakfast,4
u399,Vada Pav,spicy,snack,4
u399,Veg Pulao,mild,dinner,4
u399,Fried Rice,spicy,breakfast,3
u400,Veg Pulao,mild,breakfast,5
u400,Pizza,spicy,dinner,3
u400,Rajma Chawal,mild,breakfast,5
u400,Aloo Paratha,mild,dinner,5
u400,Burger,spicy,snack,4
u400,Veg Pulao,mild,snack,3
u400,Veg Pulao,mild,lunch,5
u400,Vada Pav,spicy,breakfast,4
u400,Fish Fry,spicy,breakfast,5
u400,Fried Rice,spicy,dinner,5
u400,Masala Dosa,mild,breakfast,4
u400,Palak Paneer,mild,lunch,5
u400,Tandoori Chicken,spicy,dinner,4
u400,Veg Pulao,mild,lunch,3
u400,Veg Pulao,mild,dinner,4
u400,Manchurian,spicy,lunch,3
u400,Rajma Chawal,mild,dinner,4
u400,Dhokla,mild,breakfast,4
u400,Manchurian,spicy,lunch,4
u400,Fish Fry,spicy,breakfast,5
u400,Dhokla,mild,breakfast,5
u400,Fish Fry,spicy,lunch,5
u400,Thali,mild,dinner,3
u400,Poha,mild,dinner,3
u400,Palak Paneer,mild,breakfast,5
u400,Kathi Roll,spicy,snack,4
u400,Burger,spicy,dinner,4
u401,Dal Tadka,mild,snack,3
u401,Khichdi,mild,snack,3
u401,Burger,spicy,snack,4
u401,Upma,mild,breakfast,4
u401,Idli,mild,breakfast,3
u401,Pizza,spicy,dinner,4
u401,Fish Fry,spicy,lunch,3
u401,Fried Rice,spicy,lunch,3
u401,Upma,mild,lunch,4
u401,Manchurian,spicy,snack,3
u401,Masala Dosa,mild,lunch,5
u401,Spring Roll,spicy,dinner,3
u401,Upma,mild,dinner,5
u401,Veg Pulao,mild,breakfast,5
u401,Fish Fry,spicy,breakfast,5
u401,Spring Roll,spicy,dinner,3
u401,Paneer Butter Masala,spicy,lunch,4
u401,Masala Dosa,mild,snack,5
u401,Samosa,spicy,snack,5
u401,Curd Rice,mild,breakfast,3
u401,Butter Naan,mild,snack,3
u401,Spring Roll,spicy,dinner,4
u401,Khichdi,mild,breakfast,4
u401,Upma,mild,lunch,3
u401,Masala Dosa,mild,dinner,3
u402,Upma,mild,breakfast,5
u402,Pav Bhaji,spicy,lunch,3
u402,Mutton Curry,spicy,dinner,5
u402,Masala Dosa,mild,breakfast,3
u402,Fried Rice,spicy,dinner,3
u402,Fish Fry,spicy,breakfast,3
u402,Dhokla,mild,snack,5
u402,Burger,spicy,snack,3
u402,Chole Bhature,spicy,snack,5
u402,Burger,spicy,snack,3
u402,Rajma Chawal,mild,lunch,3
u402,Samosa,spicy,dinner,5
u402,Aloo Paratha,mild,snack,4
u402,Chole Bhature,spicy,breakfast,3
u402,Palak Paneer,mild,lunch,4
u402,Rajma Chawal,mild,dinner,4
u402,Dhokla,mild,breakfast,4
u402,Aloo Paratha,mild,lunch,4
u402,Vada Pav,spicy,breakfast,5
u402,Curd Rice,mild,snack,5
u402,Chole Bhature,spicy,breakfast,3
u402,Hyderabadi Biryani,spicy,snack,3
u402,Fish Fry,spicy,snack,5
u402,Fish Fry,spicy,lunch,5
u402,Samosa,spicy,lunch,5
u402,Kathi Roll,spicy,snack,5
u403,Manchurian,spicy,dinner,3
u403,Masala Dosa,mild,snack,3
u403,Veg Pulao,mild,dinner,4
u403,Palak Paneer,mild,dinner,4
u403,Butter Naan,mild,breakfast,4
u403,Burger,spicy,lunch,5
u403,Fish Fry,spicy,breakfast,3
u403,Pizza,spicy,dinner,5
u403,Samosa,spicy,lunch,4
u403,Khichdi,mild,dinner,5
u403,Fish Fry,spicy,lunch,4
u403,Tandoori Chicken,spicy,breakfast,5
u403,Chicken 65,spicy,dinner,4
u403,Burger,spicy,lunch,3
u403,Chole Bhature,spicy,breakfast,3
u403,Mutton Curry,spicy,snack,5
u403,Palak Paneer,mild,snack,3
u403,Mutton Curry,spicy,dinner,5
u403,Aloo Paratha,mild,dinner,4
u403,Idli,mild,dinner,4
u403,Butter Naan,mild,lunch,5
u403,Kathi Roll,spicy,snack,4
u403,Chicken 65,spicy,dinner,5
u403,Spring Roll,spicy,snack,3
u403,Vada Pav,spicy,breakfast,4
u403,Chole Bhature,spicy,dinner,5
u404,Butter Naan,mild,dinner,4
u404,Burger,spicy,dinner,3
u404,Pav Bhaji,spicy,lunch,4
u404,Burger,spicy,breakfast,3
u404,Chole Bhature,spicy,lunch,4
u404,Thali,mild,lunch,3
u404,Aloo Paratha,mild,snack,4
u404,Kathi Roll,spicy,breakfast,4
u404,Spring Roll,spicy,snack,5
u404,Chicken 65,spicy,dinner,5
u404,Spring Roll,spicy,breakfast,4
u404,Pizza,spicy,snack,4
u404,Veg Pulao,mild,dinner,4
u404,Chole Bhature,spicy,lunch,5
u404,Samosa,spicy,breakfast,5
u404,Chicken 65,spicy,lunch,3
u404,Pizza,spicy,lunch,5
u404,Thali,mild,lunch,5
u404,Manchurian,spicy,dinner,4
u404,Pav Bhaji,spicy,dinner,5
u404,Fried Rice,spicy,lunch,3
u404,Aloo Paratha,mild,dinner,5
u404,Burger,spicy,lunch,4
u404,Curd Rice,mild,snack,3
u404,Pizza,spicy,breakfast,3
u404,Manchurian,spicy,lunch,3
u405,Dhokla,mild,snack,5
u405,Palak Paneer,mild,snack,5
u405,Aloo Paratha,mild,snack,4
u405,Upma,mild,lunch,4
u405,Burger,spicy,dinner,4
u405,Hyderabadi Biryani,spicy,lunch,4
u405,Upma,mild,breakfast,3
u405,Manchurian,spicy,breakfast,4
u405,Kathi Roll,spicy,snack,4
u405,Chicken 65,spicy,snack,5
u405,Hyderabadi Biryani,spicy,lunch,5
u405,Chole Bhature,spicy,snack,3
u405,Poha,mild,dinner,3
u405,Butter Naan,mild,breakfast,4
u405,Khichdi,mild,dinner,4
u405,Curd Rice,mild,lunch,5
u405,Spring Roll,spicy,dinner,4
u405,Poha,mild,lunch,3
u405,Fish Fry,spicy,dinner,5
u405,Spring Roll,spicy,breakfast,3
u405,Palak Paneer,mild,dinner,5
u405,Tandoori Chicken,spicy,lunch,5
u405,Kathi Roll,spicy,snack,5
u405,Masala Dosa,mild,dinner,5
u405,Dhokla,mild,snack,3
u405,Fish Fry,spicy,lunch,3
u405,Burger,spicy,breakfast,3
u405,Poha,mild,snack,3
u405,Upma,mild,lunch,3
u405,Khichdi,mild,snack,4
u406,Samosa,spicy,lunch,3
u406,Masala Dosa,mild,snack,4
u406,Samosa,spicy,breakfast,4
u406,Rajma Chawal,mild,breakfast,4
u406,Poha,mild,dinner,5
u406,Masala Dosa,mild,dinner,5
u406,Paneer Butter Masala,spicy,lunch,3
u406,Dal Tadka,mild,snack,5
u406,Curd Rice,mild,snack,4
u406,Vada Pav,spicy,breakfast,3
u406,Mutton Curry,spicy,dinner,4
u406,Veg Pulao,mild,dinner,4
u406,Mutton Curry,spicy,breakfast,4
u406,Dhokla,mild,snack,5
u406,Samosa,spicy,lunch,3
u406,Pav Bhaji,spicy,snack,5
u406,Chole Bhature,spicy,snack,5
u406,Vada Pav,spicy,snack,3
u406,Palak Paneer,mild,dinner,4
u406,Mutton Curry,spicy,lunch,3
u406,Vada Pav,spicy,lunch,4
u406,Hyderabadi Biryani,spicy,dinner,5
u406,Butter Naan,mild,breakfast,4
u406,Aloo Paratha,mild,lunch,5
u406,Tandoori Chicken,spicy,breakfast,3
u406,Fish Fry,spicy,breakfast,4
u406,Poha,mild,snack,4
u407,Upma,mild,lunch,5
u407,Dal Tadka,mild,lunch,5
u407,Spring Roll,spicy,dinner,4
u407,Khichdi,mild,breakfast,4
u407,Poha,mild,breakfast,3
u407,Paneer Butter Masala,spicy,lunch,3
u407,Thali,mild,dinner,5
u407,Veg Pulao,mild,lunch,4
u407,Burger,spicy,breakfast,4
u407,Dhokla,mild,lunch,3
u407,Kathi Roll,spicy,lunch,3
u407,Palak Paneer,mild,snack,5
u407,Dal Tadka,mild,breakfast,4
u407,Pav Bhaji,spicy,dinner,5
u407,Butter Naan,mild,snack,5
u407,Fish Fry,spicy,lunch,3
u407,Masala Dosa,mild,lunch,5
u407,Burger,spicy,breakfast,5
u407,Palak Paneer,mild,snack,3
u407,Masala Dosa,mild,breakfast,4
u407,Paneer Butter Masala,spicy,snack,5
u407,Curd Rice,mild,breakfast,5
u407,Burger,spicy,snack,5
u407,Kathi Roll,spicy,snack,5
u407,Veg Pulao,mild,breakfast,5
u407,Tandoori Chicken,spicy,dinner,4
u408,Vada Pav,spicy,snack,3
u408,Pav Bhaji,spicy,lunch,4
u408,Idli,mild,snack,5
u408,Chicken 65,spicy,lunch,3
u408,Hyderabadi Biryani,spicy,breakfast,5
u408,Aloo Paratha,mild,breakfast,3
u408,Chicken 65,spicy,lunch,5
u408,Fried Rice,spicy,breakfast,4
u408,Palak Paneer,mild,breakfast,4
u408,Palak Paneer,mild,breakfast,5
u408,Mutton Curry,spicy,dinner,4
u408,Kathi Roll,spicy,lunch,5
u408,Masala Dosa,mild,lunch,5
u408,Chicken 65,spicy,lunch,5
u408,Curd Rice,mild,lunch,3
u408,Idli,mild,breakfast,5
u408,Masala Dosa,mild,dinner,4
u408,Thali,mild,lunch,4
u408,Burger,spicy,lunch,5
u408,Dal Tadka,mild,lunch,3
u408,Butter Naan,mild,dinner,4
u408,Vada Pav,spicy,dinner,4
u408,Tandoori Chicken,spicy,breakfast,4
u408,Pav Bhaji,spicy,lunch,5
u408,Idli,mild,breakfast,4
u409,Dal Tadka,mild,lunch,3
u409,Dhokla,mild,breakfast,3
u409,Vada Pav,spicy,snack,5
u409,Chole Bhature,spicy,lunch,3
u409,Kathi Roll,spicy,breakfast,5
u409,Pav Bhaji,spicy,lunch,5
u409,Chole Bhature,spicy,snack,5
u409,Paneer Butter Masala,spicy,snack,4
u409,Pizza,spicy,lunch,4
u409,Dhokla,mild,dinner,3
u409,Kathi Roll,spicy,breakfast,3
u409,Dhokla,mild,breakfast,4
u409,Manchurian,spicy,dinner,3
u409,Dhokla,mild,dinner,4
u409,Curd Rice,mild,breakfast,3
u409,Rajma Chawal,mild,snack,3
u409,Masala Dosa,mild,dinner,5
u409,Masala Dosa,mild,breakfast,4
u409,Upma,mild,lunch,4
u409,Rajma Chawal,mild,snack,4
u409,Chole Bhature,spicy,lunch,3
u409,Butter Naan,mild,dinner,4
u409,Khichdi,mild,lunch,3
u409,Upma,mild,breakfast,5
u409,Manchurian,spicy,breakfast,3
u409,Aloo Paratha,mild,snack,3
u409,Manchurian,spicy,breakfast,4
u410,Chole Bhature,spicy,dinner,4
u410,Butter Naan,mild,snack,4
u410,Vada Pav,spicy,breakfast,4
u410,Khichdi,mild,snack,5
u410,Kathi Roll,spicy,snack,3
u410,Paneer Butter Masala,spicy,breakfast,4
u410,Masala Dosa,mild,lunch,3
u410,Fish Fry,spicy,breakfast,3
u410,Masala Dosa,mild,snack,4
u410,Samosa,spicy,lunch,3
u410,Khichdi,mild,lunch,4
u410,Pizza,spicy,dinner,5
u410,Dhokla,mild,snack,5
u410,Paneer Butter Masala,spicy,dinner,5
u410,Paneer Butter Masala,spicy,breakfast,3
u410,Burger,spicy,lunch,3
u410,Aloo Paratha,mild,dinner,5
u410,Mutton Curry,spicy,snack,3
u410,Pav Bhaji,spicy,lunch,3
u410,Dhokla,mild,lunch,4
u410,Masala Dosa,mild,dinner,5
u410,Thali,mild,snack,3
u410,Butter Naan,mild,snack,5
u410,Upma,mild,dinner,5
u410,Butter Naan,mild,lunch,4
u410,Burger,spicy,snack,5
u410,Dal Tadka,mild,lunch,3
u410,Curd Rice,mild,snack,4
u410,Upma,mild,snack,3
u411,Masala Dosa,mild,breakfast,4
u411,Thali,mild,snack,5
u411,Dal Tadka,mild,snack,5
u411,Fish Fry,spicy,snack,4
u411,Fish Fry,spicy,dinner,3
u411,Poha,mild,breakfast,4
u411,Butter Naan,mild,dinner,5
u411,Butter Naan,mild,breakfast,3
u411,Idli,mild,snack,5
u411,Pav Bhaji,spicy,snack,4
u411,Kathi Roll,spicy,snack,3
u411,Samosa,spicy,dinner,3
u411,Khichdi,mild,snack,4
u411,Rajma Chawal,mild,breakfast,3
u411,Spring Roll,spicy,dinner,3
u411,Samosa,spicy,breakfast,3
u411,Chicken 65,spicy,lunch,5
u411,Vada Pav,spicy,breakfast,3
u411,Paneer Butter Masala,spicy,lunch,5
u411,Dal Tadka,mild,breakfast,5
u411,Hyderabadi Biryani,spicy,snack,4
u411,Tandoori Chicken,spicy,snack,5
u411,Mutton Curry,spicy,breakfast,3
u411,Kathi Roll,spicy,snack,4
u411,Upma,mild,breakfast,5
u411,Thali,mild,breakfast,3
u411,Chole Bhature,spicy,snack,4
u412,Dhokla,mild,snack,5
u412,Chicken 65,spicy,breakfast,4
u412,Khichdi,mild,dinner,3
u412,Kathi Roll,spicy,snack,3
u412,Vada Pav,spicy,lunch,3
u412,Mutton Curry,spicy,dinner,5
u412,Curd Rice,mild,dinner,5
u412,Poha,mild,lunch,3
u412,Manchurian,spicy,dinner,3
u412,Chole Bhature,spicy,lunch,3
u412,Idli,mild,lunch,4
u412,Veg Pulao,mild,snack,4
u412,Masala Dosa,mild,lunch,4
u412,Dal Tadka,mild,lunch,3
u412,Hyderabadi Biryani,spicy,breakfast,5
u412,Palak Paneer,mild,snack,4
u412,Fried Rice,spicy,dinner,4
u412,Vada Pav,spicy,dinner,4
u412,Poha,mild,dinner,3
u412,Dhokla,mild,breakfast,3
u412,Chole Bhature,spicy,dinner,5
u412,Tandoori Chicken,spicy,breakfast,4
u412,Spring Roll,spicy,snack,5
u412,Fish Fry,spicy,breakfast,3
u412,Vada Pav,spicy,snack,4
u412,Kathi Roll,spicy,breakfast,5
u412,Chole Bhature,spicy,snack,4
u413,Mutton Curry,spicy,snack,4
u413,Tandoori Chicken,spicy,lunch,5
